2391005	341335673	PAR5EC	TA Pepega	0	780000
2391006	341335673	ch1en_	ninjaboogie x jabz <3	0	780000
2391007	341335673	Mystic_Freeze	cmonBruh	0	781000
2391008	341335673	Shabassa	GOLEM GET YE GONE moon2A	0	781000
2391009	341335673	aldredcazenas	ABED INDO PRIDE	0	781000
2391010	341335673	DropYouLikeBass	WutFace	0	786000
2391011	341335673	ranopanoo	@BeyondTheSummit disable r9k WutFace	0	791000
2391012	341335673	OnlyPlaysRimworld	@Miitsuo FeelsBadMan	0	792000
2391013	341335673	wanritsu	Boruto > naruto	0	792000
2391014	341335673	sakalo123	JAPONESE >>>>>> CHINA	0	793000
2391015	341335673	chomusuke1337	AYAYA Clap VoHiYo	0	794000
2391016	341335673	Mystic_Freeze	TriHard not friendly	0	795000
2391017	341335673	Potatoprincedota	MingLee dont say it	0	795000
2391018	341335673	traqpad	Jebaited	0	796000
2391019	341335673	akathale	fnatinc really strong for past few days	0	797000
2391020	341335673	Lrrr1	TA - grill with a secret monkaS	0	799000
2391021	341335673	happysplatter	posture? forsenHobo	0	799000
2391022	341335673	MakObIjOn	ICEICEICE NOT FRIENDLY	0	801000
2391023	341335673	zhangliang_3k	OhMyDog OhMyDog OhMyDog OhMyDog	0	803000
2391024	341335673	dream7killer	monkaS dont be rude or MingLee ban u	0	805000
2391025	341335673	quote_if_ch0ngqing_major	gl chongqing MingLee	0	808000
2391026	341335673	inazuma131	7 1/2 pinoy in one game LUL LUL	0	809000
2391027	341335673	wooooooow5	TriHard	0	809000
2391028	341335673	Spl4sH_Gaming	Daryl cmonBruh	0	811000
2391029	341335673	Miitsuo	@OnlyPlaysRimworld Indeed FeelsBadMan	0	812000
2391030	341335673	vilester	lesson learnt, dont say shit	0	812000
2391031	341335673	imotaku212	TriHard Clap	0	817000
2391032	341335673	ballcrop	LUL	0	819000
2391033	341335673	mordormaniac	Production LUL	0	824000
2391034	341335673	akathale	@lrrr1 i think she trap	0	824000
2391035	341335673	PleasingAroma	witty	0	825000
2391036	341335673	juperta	ribbon TTours	0	826000
2391037	341335673	jak_domen	PunOko TRAP ARE NOT GAY KappaPride	0	829000
2391038	341335673	sacredwand20	q18k Viewer in Major SoBayed Nearly Dead Game SoBayed CryBaby Chinese Player MingLee Dog Eater Pro Player MingLee Valve Svcking Chinese Ding SoBayed Banning Player SoBayed Must Be Dota SoBayed	0	833000
2391039	341335673	schlaetta	TY FOR INFO i was WONDER what that YELLOW BUTTON was	0	834000
2391040	341335673	Muhjawn	OSFrog	0	837000
2391041	341335673	MakObIjOn	That is actually the first lesson ever learned in the history of Twitch chat. Kappa //	0	838000
2391042	341335673	dream7killer	OSFrog 3vs1	0	843000
2391043	341335673	ballcrop	Remove frkin overlay	0	847000
2391044	341335673	Shazmah	two boars OneHand	0	847000
2391045	341335673	ludrah007	i did watch boruto, and saw a train station= drop the show instantly MaxLOL	0	851000
2391046	341335673	ch1en_	SourPls	0	851000
2391047	341335673	akathale	monkagiga	0	853000
2391048	341335673	Wintergard	CS LUL	0	857000
2391049	341335673	akathale	KUKU	0	865000
2391050	341335673	iceberserker91	CS LUL	0	865000
2391051	341335673	mordormaniac	CS OMEGALUL	0	866000
2391052	341335673	Mangbay	cS LUL	0	867000
2391053	341335673	ayylmaoblazeit420	cs LUL	0	868000
2391054	341335673	tmstsss	0 CS LUL	0	869000
2391055	341335673	Mikezt	CS	0	869000
2391056	341335673	VelozityGG	0 CS LUL	0	870000
2391057	341335673	Muhjawn	CS LUL	0	871000
2391058	341335673	kick_ass_93	4 CS LUL	0	872000
2391059	341335673	ranopanoo	DONT GOOGLE MP CS LUL	0	873000
2391060	341335673	mostlikelyamelon101	0 CS LMFAO	0	874000
2391061	341335673	shatuy	AFK LUL	0	879000
2391062	341335673	cococabanana	SEA CS	0	883000
2391063	341335673	mr1337antipinoy	bb tnc	0	885000
2391064	341335673	imotaku212	no creeps LUL	0	887000
2391065	341335673	sadhammich	0 CS LUL	0	890000
2391066	341335673	chomusuke1337	mPEE LUL	0	892000
2391067	341335673	sakalo123	0 CSLUL	0	896000
2391068	341335673	asianpgg	Imagine fnatic with a decent carry LUL	0	896000
2391069	341335673	KazusaTV	Korean CS	0	898000
2391070	341335673	neurolion	TNC pick MingLee	0	903000
2391071	341335673	sacredwand20	bvb 18k Viewer in Major SoBayed Nearly Dead Game SoBayed CryBaby Chinese Player MingLee Dog Eater Pro Player MingLee Valve Svcking Chinese Ding SoBayed Banning Player SoBayed Must Be Dota SoBayed	0	904000
2391072	341335673	destinys_parent	member mvp phoenix? FeelsBadMan	0	905000
2391073	341335673	pandadero	2 boars ???	0	906000
2391074	341335673	krill3ss	lvl 1 1k hp	0	908000
2391075	341335673	sakalo123	1 CS PogChamp	0	908000
2391076	341335673	dream7killer	LUL	0	915000
2391077	341335673	ArionxX	WHO WON GAME ONE	0	918000
2391078	341335673	emmerich_hal	mpEE	0	923000
2391079	341335673	Moobot	Join the Beyond The Summit community Discord: http://discord.gg/bts	0	923000
2391080	341335673	tiiin12	2cw	0	924000
2391081	341335673	ranopanoo	whats this dual offlane meme ?	0	926000
2391082	341335673	mindolkerroed	Fnatic	0	927000
2391083	341335673	ch1en_	SourPls	0	929000
2391084	341335673	tiiin12	3cs	0	935000
2391085	341335673	kick_ass_93	!	0	938000
2391086	341335673	ranopanoo	@ArionxX me :)	0	938000
2391087	341335673	NateTheScot	@ArionxX IS IT TOO HARD TO LOOK AT THE TOP OF THE SCREEN WHERE IT SHOWS YOU? LUL DansGame	0	943000
2391088	341335673	iceberserker91	Pounding KappaPride	0	944000
2391089	341335673	Hendraep	PogChamp	0	946000
2391090	341335673	mordormaniac	LUL	0	946000
2391091	341335673	dereverse	EZ	0	946000
2391092	341335673	mindolkerroed	GG	0	947000
2391093	341335673	GeneralGaylord	WOW PogChamp	0	948000
2391094	341335673	ColtonC22	i mma just spam undying and get free mmr	0	949000
2391095	341335673	ghyc	OSFrog	0	949000
2391096	341335673	Lights_10	WRECKED	0	949000
2391097	341335673	ch1en_	Zappa OSFrog 👌	0	949000
2391098	341335673	fergiefur88	lol	0	950000
2391099	341335673	aaaaaaaaaaera	LUL	0	951000
2391100	341335673	kick_ass_93	OSFrog	0	952000
2391101	341335673	Undeadfredfred	LUL	0	953000
2391102	341335673	even93	monkaS	0	953000
2391103	341335673	quote_if_ch0ngqing_major	PogChamp	0	954000
2391104	341335673	nerbynerbs	BALANCED OSFrog	0	957000
2391105	341335673	drakacasper	go fnatic	0	958000
2391106	341335673	dream7killer	monkaS Zombie	0	960000
2391107	341335673	Noyaa	monkaW	0	967000
2391108	341335673	Moobot	Follow BTS on Twitter https://twitter.com/BeyondTheSummit	0	967000
2391109	341335673	Azzuri_	If dogs can speak, they're probably banning a lot of chinese people by now	0	967000
2391110	341335673	gutsyyyyyy	BO2?	0	968000
2391111	341335673	GeneralGaylord	high skill tip? DansGame	0	974000
2391112	341335673	miracleaisle	SKEM BANNED Kreygasm KUKU BANNED Kreygasm ICE3 MC NO PUNISHMENT Kreygasm U MAD PEEEENOY SoBayed TIME FOR SOME PAGPAG SeemsGood	0	978000
2391113	341335673	LittleBearKing	god i hate tips	0	978000
2391114	341335673	ArionxX	@natethescot NO IDEA WHERE IT SHOWS I DONT USUALLY WATCH DOTA BRO :(	0	979000
2391115	341335673	imotaku212	@Azzuri_ cmonBruh	0	980000
2391116	341335673	malicept	LUL	0	982000
2391117	341335673	ch1en_	L OMEGALUL L	0	983000
2391118	341335673	pandadero	boars WutFace	0	984000
2391119	341335673	PleasingAroma	More like Fartnatic, imirite? 4Head	0	985000
2391120	341335673	andimhrxm	KUKU GOES TO CHONGQING MAJORS PogChamp	0	986000
2391121	341335673	mindolkerroed	bo3	0	986000
2391122	341335673	quote_if_ch0ngqing_major	cmonBruh	0	987000
2391123	341335673	wooooooow5	L forsenOMEGA L	0	991000
2391124	341335673	MarcusHash	MingLee FBBlock MikeHogu	0	994000
2391125	341335673	sakalo123	CAN WE BE RACIST AGAIN? LUL	0	995000
2391126	341335673	NateTheScot	@ArionxX try looking at the yellow mark by the scoreboard LUL	0	999000
2391127	341335673	Lights_10	KKona	0	1004000
2391128	341335673	OnlyPlaysRimworld	@PleasingAroma DansGame StinkyCheese	0	1011000
2391129	341335673	Achtundneunzig_	MingLUL	0	1011000
2391130	341335673	Secrekt_EZ_Bugattis	how come no africa qualifiers? cmonBruh	0	1015000
2391131	341335673	imotaku212	any TriHard ?	0	1015000
2391132	341335673	zhangliang_3k	brew look like sniper LUL	0	1017000
2391133	341335673	KoPo6o4ka_XopoHuT_Pe69T	Ban Kuku and Skem from participating in the Chongqing major!!!	0	1023000
2391134	341335673	Fluxionism	@sakalo123 can we be decent human beings and move on?	0	1023000
2391135	341335673	Gavinshoe1234	@miracleaisle why did you make me google pag pag WutFace	0	1025000
2391136	341335673	gamersbeta179	go play league of legends noobs	0	1031000
2391137	341335673	EyrieKun	When you drop F-word on chinese they dont care, but when u drop C-word, everyone loses their mind Kappa	0	1036000
2391138	341335673	GG_Fatal_GG	can you turn the game sounds up?	0	1038000
2391139	341335673	Spl4sH_Gaming	lich OSFrog	0	1046000
2391140	341335673	doubtgin_	new lich OSFrog	0	1047000
2391141	341335673	ArionxX	@natethescot I wish I was trolling but I still dont know what you are talking about FeelsBadMan	0	1049000
2391142	341335673	sakalo123	@fluxionism nope	0	1050000
2391143	341335673	LittleBearKing	MingLee WE NEED TO BUILD A WALL o wait haha dum NA we already did	0	1052000
2391144	341335673	ricardojuan08	You cannot ban KUKU if they are not qualified #genius	0	1052000
2391145	341335673	mordormaniac	FeelsBadMan	0	1054000
2391146	341335673	DragoniteGrimes	Whats the F word when it comes to chinese @EyrieKun	0	1055000
2391147	341335673	lepegen	??	0	1056000
2391148	341335673	zhangliang_3k	LUL LUL	0	1060000
2391149	341335673	GeneralGaylord	SUICIDE FeelsBadMan	0	1061000
2391150	341335673	allesgleichzeitig	TTours	0	1066000
2391151	341335673	andimhrxm	legendary C-Word	0	1067000
2391152	341335673	doubtgin_	its 8 seconds, how is that not worth it DansGame	0	1067000
2391153	341335673	knight_seifer	343	0	1069000
2391154	341335673	nisrokc	china CHONGQING MAJOR	0	1070000
2391155	341335673	taelzs	Suicide squat	0	1070000
2391156	341335673	juperta	jabz giving free gold LUL	0	1070000
2391157	341335673	pbody1231	the throw coming	0	1073000
2391158	341335673	zhangliang_3k	fast home	0	1073000
2391159	341335673	cococabanana	2k CHAT LUL	0	1073000
2391160	341335673	Fluxionism	@sakalo123 then you'll probably get banned and your account suspended if you type anymore racist stuff	0	1075000
2391161	341335673	mynamekania	just9nTox just9nTox just9nTox	0	1076000
2391162	341335673	Dexy22	Why do people suicide to the tower giving the enemy gold instead of denying to neutrals?	0	1078000
2391163	341335673	asianpgg	yeah be a decent human beings chat dont be like chinese	0	1078000
2391164	341335673	Gavinshoe1234	121231 📞 MingLee Hello, Valve? 📞 MingLee TNC isn't qualifying 📞 MingLee Can we ban someone else?	0	1079000
2391165	341335673	Lights_10	whats the c word??	0	1080000
2391166	341335673	sacredwand20	aa18k Viewer in Major SoBayed Nearly Dead Game SoBayed CryBaby Chinese Player MingLee Dog Eater Pro Player MingLee Valve Svcking Chinese Ding SoBayed Banning Player SoBayed Must Be Dota SoBayed	0	1080000
2391167	341335673	ColtonC22	what about waga?	0	1082000
2391168	341335673	GeneralGaylord	2k chat doesnt know LUL	0	1083000
2391169	341335673	Mangbay	124 gold to every hero ?	0	1083000
2391170	341335673	knight_seifer	why dont suicide to nc?	0	1085000
2391171	341335673	tmstsss	ONLY ON LANING OMEGALUL	0	1087000
2391172	341335673	Mallaca51	waga would like a word	0	1091000
2391173	341335673	ra1n222	is this TSINGTSONG Major?	0	1092000
2391174	341335673	aaaaaaaaaaera	1k chat lul at suicide LUL	0	1092000
2391175	341335673	letuss07	im 2.1k :)	0	1093000
2391176	341335673	sakalo123	@fluxionism idk	0	1094000
2391177	341335673	DARYL_FROM_SUDAN	@Dexy22 suicide to neutrals give extra respawn time	0	1099000
2391178	341335673	NateTheScot	ITS NOT PURE ANYMORE FFFS	0	1100000
2391179	341335673	sakalo123	who cares LUL	0	1106000
2391180	341335673	Lights_10	whats the C-word? cuddle?	0	1106000
2391181	341335673	KalxEarl	@tmstsss longer respawn time	0	1107000
2391182	341335673	scargee	21 is pretty good for a timber in this matchup	0	1107000
2391183	341335673	doubtgin_	i'm archon 3 chat !!!! 😡	0	1108000
2391184	341335673	mynamekania	nc have more rewpawn time	0	1110000
2391185	341335673	jcramyyy	BECAUSE THERES EXTRA RESPAWN TIME	0	1111000
